Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
GDP (constant LCU),NY.GDP.MKTP.KN,Slovenia,SVN,29113180000,30049623000,31103042000,32023773000,33419751000,34689024000,36682393000,39242883000,40620246000,37554052000,38058684000,38386494000,37373306000,36988629000,38012533000,38852641000,40092760000,42023379000,43895254000,45441543000,43514420000,47095004000,48253910000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Solomon Islands,SLB,5555573500,5113538400,4970360200,5294600000,5701400000,6120900000,6374200000,6606200000,7017500000,7218500000,7919300000,8507700000,8717500000,9174100000,9283200000,9438800000,9963100000,10269500000,10551500000,10736100000,10373100000,10314000000,9895000000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,184400290566569,198278978514689,218001391855105,232006470542028,254047525226389,261653759102762,271143496301531,264202795353223,272941622368935,279582544474874,..
GDP (constant LCU),NY.GDP.MKTP.KN,South Africa,ZAF,2826727799800,2903049450400,3010473149200,3099254274300,3240411666900,3411409874700,3602578681600,3795693977100,3916816237700,3856572112700,3973801603300,4099713743500,4197952411900,4302291176100,4363118106800,4420792517400,4450170996100,4501701615484.83,4571783379053.4,4583667070562.17,4310326585235.66,4513043919695.86,4599261389164.6,..
GDP (constant LCU),NY.GDP.MKTP.KN,South Sudan,SSD,..,..,..,..,..,..,..,..,26896000000,28252000000,29804000000,28421000000,15324000000,17336000000,17920855700,15986592400,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Spain,ESP,875260000000,909684000000,934527000000,962394000000,992447000000,1028692000000,1070896000000,1109499000000,1119341000000,1077219000000,1078974000000,1070187000000,1038521000000,1023947000000,1038239000000,1078092000000,1110842000000,1143898000000,1170030000000,1193243000000,1059990000000,1127863000000,1192948000000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Sri Lanka,LKA,5132360583100,5053044665200,5253381498400,5565446495100,5868488467200,6234784731300,6712886223900,7169149428100,7595720138300,7864525993800,8494943831300,9231411543600,10028283732000,10434604350000,11100121213000,11566987369000,12151539522000,12936611760000,13235458391000,13206276338000,12595550000000,13037934000000,12017849000000,..
GDP (constant LCU),NY.GDP.MKTP.KN,St. Kitts and Nevis,KNA,1442100000,1517860000,1538620000,1478100000,1537170000,1686780000,1739920000,1750370000,1946035600,1880273100,1881100000,1911510000,1901460000,2010030000,2162420000,2177860000,2263290000,2263700000,2310170000,2403720000,2053750000,2035440000,2215478918.91892,..
GDP (constant LCU),NY.GDP.MKTP.KN,St. Lucia,LCA,4082931000,3943782100,3960206000,4129093400,4429171500,4410998400,4684271100,4763511100,4999272600,4857848200,4873880000,5084770000,5079240000,4977400000,5043500000,5048640000,5221700000,5398560000,5554080000,5517970000,4173540000,4683960000,5427750000,..
GDP (constant LCU),NY.GDP.MKTP.KN,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,582000000,587820000,617211000,567834120,522407390.4,556363870.776,486818386.929,510672487.888521,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,St. Vincent and the Grenadines,VCT,1600823900,1628810000,1715823100,1830634600,1905959700,1953390600,2090067900,2159520200,2168258500,2138375700,2042780300,2030395400,2054133000,2104715700,2128830000,2188120000,2278920000,2314200000,2387690000,2403490000,2313610000,2332010000,2446510000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Sudan,SDN,15263610300,16255800000,17232200000,18315900000,19257500000,20344300000,21673070000,22916080000,23797603100,23138955800,24031712700,23259445900,19304249600,19681675600,20599113200,20992592700,21720540700,21874595000,21288152300,20824442900,20068557100,19693572000,19505812100,..
GDP (constant LCU),NY.GDP.MKTP.KN,Suriname,SUR,9980149000,10399315300,10690496200,11363997400,12329937200,12884784400,13631270000,14328030700,14921699300,15371394400,16165914900,17111518700,17571878400,18087339200,18133552900,17515000000,16654000000,16915201000,17752211000,17959484000,15090422000,14722912000,15081227000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Sweden,SWE,3076995000000,3121596000000,3190175000000,3263862000000,3405411000000,3502765000000,3666091000000,3792176000000,3775090000000,3611259000000,3826205000000,3948465000000,3925236000000,3971859000000,4077423000000,4260470000000,4348687000000,4460358000000,4547336000000,4637655000000,4537008000000,4815899000000,4956127000000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Switzerland,CHE,509906196000,517940594000,517561373000,517393691000,531372164000,545983299000,568224630000,590478442000,607058980000,593112561000,612349558000,623452118000,630804201000,642109121000,657197923000,668006382000,681825361000,691117274000,710886309000,719004505000,703605318000,741542929000,760588185000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Syrian Arab Republic,SYR,904623000000,914097000000,950248000000,1018708000000,1089029000000,1156713000000,1215083000000,1284034000000,1341516000000,1420827000000,1494595000000,1537191000000,1132310000000,834511477369.5,748470507527.82,717186000000,671246000000,666391000000,675675000000,683923000000,682676000000,691549000000,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Tajikistan,TJK,1786700000,1957880800,2169332000,2407958500,2655978200,2833928700,3032303800,3268823500,3527060500,3664615900,3902815900,4191624300,4505996100,4839439800,5163682300,5474500000,5852240500,6267749575.5,6744098543.2,7243161835.4,7561860956.2,8272675886.1,8934489957,..
GDP (constant LCU),NY.GDP.MKTP.KN,Tanzania,TZA,36786387947047.2,39019619035050,41787356695053.6,44575739183057.2,47920620034061.5,51503318579066.1,54867629371070.4,58581364180075.1,61912544749079.4,65174781894083.6,69304597217088.9,74621753639095.7,77979847142100,83268117227300,88874111468100,94349315551900,100828392681400,107611390861800,113532897033400,120117805061300,122510509224200,127804659129300,133630030432400,..
GDP (constant LCU),NY.GDP.MKTP.KN,Thailand,THA,5254382000000,5435356000000,5769578000000,6184367000000,6573323000000,6848590000000,7188815000000,7579538000000,7710338000000,7657089000000,8232396000000,8301559000000,8902824000000,9142087000000,9232088000000,9521426000000,9848502000000,10259941000000,10693205000000,10919319000000,10256852000000,10409894000000,10680306000000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Timor-Leste,TLS,832683800,968839100,903891500,884166200,887702900,914197100,876567900,966551000,1076687600,1185938600,1296604600,1373863300,1440641600,1485364400,1551797300,1595205200,1648934500,1597082600,1586018000,1957336800,2582939200,2720236300,2161456600,..
GDP (constant LCU),NY.GDP.MKTP.KN,Togo,TGO,2095101653378.73,2112353532219,2193185329444.35,2340571143207.36,2317664784778.59,2209515607239.92,2268070689591.54,2241418128436.93,2331873813180.29,2459050106720.77,2603011572862.01,2754591502558.58,2928205015026.59,3098751459266.11,3273311572679.28,3452297273790.97,3597808000000,3742005000000,3921441000000,4114487000000,4203454000000,4455306852931.96,4714184532349.77,..
GDP (constant LCU),NY.GDP.MKTP.KN,Tonga,TON,760839300,789362600,827631000,846733100,826320900,826990500,825761300,827999900,867331300,822237800,828844400,885357300,892644700,895432500,913508600,924213900,984944000,1017668100,1020123000,1027330000,1032350000,1004812000,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Trinidad and Tobago,TTO,91808820500,95635893200,103226236400,118133126400,127524770800,135442704600,153332056400,160621783900,166069652500,158776323000,164052817000,163569920300,175750425630.672,181957800000,188969800000,187500600000,173387200000,165063200000,164068800000,164661500000,149713700000,148160500000,150356600000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Tunisia,TUN,54870862400,56953909400,57707157400,60420778500,64188491800,66426452800,69909922300,74600543200,77761951200,80128597400,82509324400,80820660600,84228606900,86275303900,88941493800,89802183440,90805656260,92837740370,95274666155,96787481828,88252833665,92140790530,94387059594.1221,..
GDP (constant LCU),NY.GDP.MKTP.KN,Turkiye,TUR,735234598400,692958560800,737638602700,780150235400,856573256200,933598935400,998465278200,1048822953700,1057371118500,1006372481600,1091180540500,1213393967700,1271497249400,1379394179100,1447532322500,1535607237100,1586636758700,1705666208500,1757061000000,1771443000000,1804389000000,2010800000000,2122067000000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Turkmenistan,TKM,13930091900,14535193600,14572575200,15048927700,15801435400,17861000000,19820942600,22013000000,25248911000,26789094600,29253691300,33553983900,37278476100,41080880700,45312211400,48257505100,51249470400,54580686000,57964688500,61616463900,59521504100,62199971800,63257371300,..
GDP (constant LCU),NY.GDP.MKTP.KN,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,734300600,727161000,734948000,798971500,889373800,953863900,930110600,982298700,1034601700,757505600,825681104,876873332.448,..
GDP (constant LCU),NY.GDP.MKTP.KN,Tuvalu,TUV,42000000,42000000,46000000,44000000,43000000,41000000,42000000,45000000,48000000,45000000,44000000,47000000,46000000,48000000,48000000,53000000,56000000,57371100,58167000,66206900,63376600,64520000,64957005.2159056,..
GDP (constant LCU),NY.GDP.MKTP.KN,Uganda,UGA,37892699632000,39856928772000,43337509117000,46142858184000,49283910212000,52404845918000,58056574596000,62940540952000,68421876509000,73075602310000,77195320970000,84445239572000,87685788152000,90830994796000,95469104537000,100421907890000,105223079600000,108518040920000,115358935510000,122786603240000,126410412147018,130881017931611,136885867725764,..
GDP (constant LCU),NY.GDP.MKTP.KN,Ukraine,UKR,1786380478800,1943581961000,2047362380900,2242201871200,2506677486300,2583663327100,2779283348700,3007624945500,3075100758400,2609639118900,2716425665600,2864342671100,2868705493700,2870009007500,2580743813600,2328528050700,2385367000000,2441661000000,2526834982800,2607681165700,2509820000000,2596299000000,1840775991000,..
GDP (constant LCU),NY.GDP.MKTP.KN,United Arab Emirates,ARE,754146375713.776,764697524763.136,783306108758.151,852241282564.738,933770404857.027,979106276462.182,1075424091800.03,1109669790904.61,1145088633835.67,1085052531001.45,1102444296018.82,1170973576383.92,1192337764325.82,1252617111281.58,1304797280104.77,1393350908042.75,1470841989977.81,1481653689266.24,1501121342763.95,1517758993229.57,1442522884075.07,1505341225811.69,1623516806244.85,..
GDP (constant LCU),NY.GDP.MKTP.KN,United Kingdom,GBR,1500221942000,1538908781000,1566485805000,1615776417000,1654983176000,1700310557000,1740884649000,1786501593000,1782468977000,1700208793000,1738271174000,1758176144000,1784776237000,1816765178000,1874825041000,1916451000000,1953267239000,2005127845000,2033275671000,2066654148000,1852550828000,2013257836000,2100765324000,..
GDP (constant LCU),NY.GDP.MKTP.KN,United States,USA,13754300444000,13885563060000,14121054284000,14515908489000,15075141499000,15600241891000,16034367080000,16356739241000,16376725286000,15950948713000,16383037055000,16636956919000,17016393933000,17329814706000,17726282036000,18206020741000,18509601053000,18924571726000,19481973191000,19928975197000,19377380521000,20529459727000,20926835051000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Uruguay,URY,1071295690700,1030113692100,950465227100,958119170700,1006064990400,1081118768000,1125429257000,1199049333900,1285094848700,1339627774000,1444164417000,1518714105300,1572448924600,1645371850900,1698662010100,1704959651000,1733770027800,1763944153800,1766695906700,1779847750100,1668376298100,1756409155600,1842857409300,..
GDP (constant LCU),NY.GDP.MKTP.KN,Uzbekistan,UZB,40809457428000,42508697226000,44197775291000,46068502430000,49500145455000,52940409126000,56885220553000,62273960514000,67896776681000,73363100903000,78936618900000,84876709900000,90905031443000,97537962850000,104242564840000,111767599490000,118397822040000,123601731480000,130869195470000,138697217460000,141465038440000,151938216020000,160551315520000,..
GDP (constant LCU),NY.GDP.MKTP.KN,Vanuatu,VUT,42854000000,41398000000,39246000000,40929000000,42561000000,44819000000,48611000000,50009000000,52810000000,54414000000,55099000000,56829000000,57403000000,57669000000,59478000000,59696000000,62495000000,66443000000,68370000000,70586000000,67062000000,67497000000,68745000000,..
GDP (constant LCU),NY.GDP.MKTP.KN,"Venezuela, RB",VEN,41013293000,42405381000,38650110000,35652678000,42172343000,46523649000,51116533000,55591059000,58525074000,56650924000,55807510000,58138269000,61409103000,62233885000,59810257000,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Viet Nam,VNM,1.4450852693E+15,1.5345778583E+15,1.6315757777E+15,1.7441392265E+15,1.8755847202E+15,2.0171397454E+15,2.1578948453E+15,2.3117420551E+15,2.4426276012E+15,2.5744781364E+15,2.73984317E+15,2.91555394E+15,3.07604191E+15,3.24687023E+15,3.45539213E+15,3.69682571E+15,3.94414368E+15,4.21787476E+15,4.5327394E+15,4.8663156E+15,5.00575565E+15,5.13398129E+15,5.54571593E+15,..
GDP (constant LCU),NY.GDP.MKTP.KN,Virgin Islands (U.S.),VIR,..,..,4797000000,4778000000,4935000000,5107000000,5286000000,5498000000,5565000000,5198000000,5229000000,4800000000,4089000000,3832000000,3764000000,3748000000,3808000000,3780000000,3852000000,3965000000,3889000000,4000000000,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,West Bank and Gaza,PSE,7118373500,6455607500,5649354300,6441160200,7853400000,8740100000,8653000000,8980800000,9648000000,10477100000,11082400000,12146400000,12886900000,13492400000,13471100000,13972400000,15211000000,15426900000,15616200000,15829000000,14037400000,15021700000,15612500000,..
GDP (constant LCU),NY.GDP.MKTP.KN,"Yemen, Rep.",YEM,256715000000,266479529500,276966115900,287345139100,298760489100,315466423000,325468000000,336333514700,348601513300,362079247900,389967703300,340383711900,348529060800,365340426500,364651064800,262568653800,237952517400,225884052000,227583711100,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Zambia,ZMB,47404862600,49925316700,52174958600,55798495900,59722466600,64043744800,69105566700,74877565100,80698469000,88139149000,97215915400,102625594500,110422669700,116007000000,121457000000,125004000000,129725000000,134271000000,139688155300,141701489100,137755024600,146343942992.611,154026447255.967,..
GDP (constant LCU),NY.GDP.MKTP.KN,Zimbabwe,ZWE,204148184900,207087133600,188668755000,156604359100,147509501400,139085110300,134270685900,129365338900,106507846600,119309621100,144903993700,166089257900,192239807400,198385196700,201330309500,205404530300,207255133500,215711689900,226518558200,212174391857.959,195588824421.387,212151319145.392,225988624357.241,..
GDP (constant LCU),NY.GDP.MKTP.KN,Africa Eastern and Southern,AFE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Africa Western and Central,AFW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Arab World,ARB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Caribbean small states,CSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Central Europe and the Baltics,CEB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Early-demographic dividend,EAR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Euro area,EMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Fragile and conflict affected situations,FCS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,High income,HIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,IBRD only,IBD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,IDA & IBRD total,IBT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,IDA blend,IDB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,IDA only,IDX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,IDA total,IDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Late-demographic dividend,LTE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Latin America & Caribbean (excluding high income),LAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Low & middle income,LMY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Lower middle income,LMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Middle East & North Africa (excluding high income),MNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Middle East & North Africa (IDA & IBRD countries),TMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Middle income,MIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,North America,NAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,OECD members,OED,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Other small states,OSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Post-demographic dividend,PST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Pre-demographic dividend,PRE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Small states,SST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,South Asia,SAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,South Asia (IDA & IBRD),TSA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,Upper middle income,UMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (constant LCU),NY.GDP.MKTP.KN,World,WLD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 05/30/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,
